label,line
被告出具借条,并出具三份借条。
被告出具借条,由被告分别给原告出具四张借条共计75000元。
被告出具借条,并分别向原告出具借条九份。
被告出具借条,并出具了借条一份。
被告出具借条,被告向原告出具了借条。
被告出具借条,出具有借款协议一份，
被告出具借条,2008年10月11日原告与被告签订欠款偿还协议一份。
被告出具借条,并出具借条一张，
被告出具借条,被告刘春香出具借条二份。
被告出具借条,签订了借款协议书同时出具了借条。
被告出具借条,并于2008年5月19日出具借条一份，
被告出具借条,由被告出具给原告借条一份。
被告出具借条,并出具借条1份。
被告出具借条,由被告杨成林出具借条一份。
被告出具借条,2009年3月4日，被告重新立下借条一份，
被告出具借条,2007年7月16日，双方签订借款协议，约定上述房屋抵押价值2200000元，抵押期限自2007年7月16日至2009年7月16日，并在象山县房管处办理了房屋抵押登记手续。
被告出具借条,并由被告徐×出具借条一份，
被告出具借条,被告李海军恳求原告代为归还，并于2008年4月7日向原告出具借条一份。
被告出具借条,并出具借条一份，
被告出具借条,并出具借条一份，
被告出具借条,出具借条1份，
被告出具借条,出具借条1份，
被告出具借条,出具借条1份，
被告出具借条,同日，由被告杨汶淦出具借条一张。
被告出具借条,并出被告出具借条一张。
被告出具借条,并出具借款单一份，
被告出具借条,并出具借条一份，
被告出具借条,在原告将50万元交给被告杨×后，被告杨×向原告出具借条一份，
被告出具借条,并出具了借条一份。
被告出具借条,并由被告出具借条一份。
被告出具借条,于2008年1月25日出具借条一张，
被告出具借条,立有借条一份，
被告出具借条,并向原告出具借条一份。
被告出具借条,并出具借条一份，
被告出具借条,并出具书面借条，承诺会按时归还。
被告出具借条,同日，由被告杨汶淦出具借条一张。
被告出具借条,并于同日出具借条一份给原告。
被告出具借条,并由被告出具借条一份，
被告出具借条,并由两被告出具借条一份。
被告出具借条,并出具借据一份，
被告出具借条,于2006年7月6日出具借条1张
被告出具借条,立有借条。
被告出具借条,由被告曾海出具借条一份，
被告出具借条,并出具了借条一份。
被告出具借条,于2009年2月26日出具借条
被告出具借条,同时出具一张借条。
被告出具借条,并出具书面借条，
被告出具借条,并由被告王甲出具借款借据，
被告出具借条,由被告出具的借条为凭。
被告出具借条,被告当即立借条一份，
被告出具借条,并出具借条1份，
被告出具借条,有被告向原告出具的借条为凭。
被告出具借条,并出具借条1份。
被告出具借条,于2008年4月14日出具借条向原告借款人民币100000元，
被告出具借条,2008年10月20日，原、被告签订借款合同，
被告出具借条,并由被告出具借条一份；
被告出具借条,并由被告出具借条一份。
被告出具借条,并出具借条一份，
被告出具借条,2008年3月26日，三被告与原告签订了一份《借款合同》。
被告出具借条,于2007年7月23日出具借条一张，
被告出具借条,并立下借款借据一张，
被告出具借条,双方当即签订借款合同，原告将4000元交给被告，被告写下收条。
被告出具借条,由被告谢甲亲笔立下借条。
被告出具借条,并由两被告出具了借条一份。
被告出具借条,并出具借条一份。
被告出具借条,并当场向原告出具借条一份，
被告出具借条,并立有借条。
被告出具借条,2007年4月25日，原、被告签订了一份借款、
被告出具借条,并当即出具给原告借条1份。
被告出具借条,并出具借条一份，
被告出具借条,2007年4月6日，原、被告签订了一份借款、
被告出具借条,被告于当日向原告出具了借据。
被告出具借条,并立下协议1份，
被告出具借条,且出具借条一份。
被告出具借条,为此，被告出具借条一份，
被告出具借条,被告黄昌林得款后亲笔出具借条一份，
被告出具借条,并出具借条一张。
被告出具借条,并出具借条一份，
被告出具借条,被告出具借条一份，
被告出具借条,被告于借款当日立有借款借据。
被告出具借条,并出具借条给原告，
被告出具借条,被告于借款当日立有借款借据。
被告出具借条,被告出具借条一张，
被告出具借条,邢某某又向原告借款25万元并出具一份借条。
被告出具借条,被告陈××出具借条交原告收执。
被告出具借条,出具借条一份，
被告出具借条,由被告出具借条二份。
被告出具借条,并出具借据一张，
被告出具借条,并向原告出具了一份书面借据，载明：“今借到严海波人民币叁拾万元整（300000.--）。借款人：丁善军；担保人：夏海燕”（详见借据）。
被告出具借条,被告于当天出具借条一份予以确认，
被告出具借条,并由被告出具借据，
被告出具借条,出具借条一份，
被告出具借条,被告庄海鹏借得人民币后即向原告出具书面借据一份，
被告出具借条,由被告张××出具借条一份，
被告出具借条,被告戎甲出具两份借条给原告，
被告出具借条,并出具借条一份，
被告出具借条,2009年1月21日被告陈××向原告出具借条一份，言明向原告陈×借款730000元，
被告出具借条,并出具借条一份。
被告出具借条,并出具借条一份，
被告出具借条,被告重新出具了一份借条，
被告出具借条,2007年7月19日，被告亲笔出具欠款欠据一张交原告收存。
被告出具借条,并出具借条二份。
被告出具借条,亲笔出具欠条交原告收存。
被告出具借条,因被告一时无钱归还，
被告出具借条,2008年2月16日，被告向原告出具借条一份，
被告出具借条,并出具欠款欠据一份，
被告出具借条,并出具欠条一份给原告。
被告出具借条,并出具借条一份，
被告出具借条,并由被告亲笔出具借据。
被告出具借条,出具借条一份。
被告出具借条,并出具借条一份。
被告出具借条,被告沈兵庆出具的借条二份。
被告出具借条,有借条为凭；
被告出具借条,并亲自出具借条给原告。
被告出具借条,出具了借条一张，
被告出具借条,被告胡××出具借条一份。
被告出具借条,并出具借条一份，
被告出具借条,于2008年8月8日重新出具借条一张，
被告出具借条,被告亲笔出具二份借据。
被告出具借条,并于2007年9月2日出具借条一张。
被告出具借条,同时被告向原告打了借条。
被告出具借条,并亲笔出具借据。
被告出具借条,并当即出具了借条一份，
被告出具借条,并由被告分别出具借条2份。
被告出具借条,出具借条1份。
被告出具借条,并出具借条一份。
被告出具借条,由被告王妙夫出具借条一张，
被告出具借条,并出具借条一份。
被告出具借条,出具借条一份，
被告出具借条,并由被告出具借据1份。
被告出具借条,原、被告签订借条一份，
被告出具借条,楼斌出具借据1份，
被告出具借条,并出具借条一份，
被告出具借条,由被告刘晓东出具了借条一份。
被告出具借条,并于当日出具借条1份，
被告出具借条,由两被告共同出具借条三份。
被告出具借条,并出具借条1份，
